id,zonaId,municipio,name,lat,lng,status,address,priority,size,confidence,coverage,quality,phone,departamento,source_url,source,categoria,NIT,temperatura,gap_nivel,accion_recomendada,source_agents
caribe_entity_417,cordoba_lorica,Lorica,Ferrecentro El Sinú,9.234859,-75.813677,ACTIVO,"Calle 13 #25A-61, Lorica",Media,Pequeña,91,97.0,Alta,+573128194449,Córdoba,https://mock-ferromap.example/entity/417,A1,Ferreteria,950656869-5,36.3,baja,Mantener seguimiento.,"[""A1"",""A2""]"
caribe_entity_418,cordoba_lorica,Lorica,Depósito Hermanos Fuentes,9.242369,-75.807705,INACTIVO,"Carrera 33A #22B-48, Lorica",Media,Pequeña,65,64.2,Media,+573104990274,Córdoba,https://mock-ferromap.example/entity/418,A3,Deposito,962048808-1,58.7,media,Verificar reactivación del establecimiento.,"[""A2"",""A3""]"
caribe_entity_419,cordoba_sahagun,Sahagún,Depósito de Materiales Del Sinú,8.942802,-75.442274,ACTIVO,"Calle 10 #15-46, Sahagún",Baja,Grande,79,80.6,Media,+573147488968,Córdoba,https://mock-ferromap.example/entity/419,A2,Deposito,975771625-8,30.2,baja,Mantener seguimiento.,"[""A2""]"
caribe_entity_420,cordoba_sahagun,Sahagún,Ferretería y Pinturas Cordobesa Sahagún,8.945036,-75.435925,ACTIVO,"Carrera 21 #16-68, Sahagún",Baja,Mediana,85,89.6,Alta,+573163132373,Córdoba,https://mock-ferromap.example/entity/420,A3,Ferreteria,946005782-6,38.7,baja,Mantener seguimiento.,"[""A3""]"
caribe_entity_421,cordoba_sahagun,Sahagún,Ferrecentro La Escuadra,8.939132,-75.443269,ACTIVO,"Calle 6 - Anillo Vial #14A-07, Sahagún",Baja,Mediana,62,53.2,Baja,+573224312937,Córdoba,null,A3,Ferreteria,965101498-9,57.1,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
caribe_entity_422,cordoba_sahagun,Sahagún,Distribuciones El Rosario Sahagún,8.927046,-75.444828,ACTIVO,"Carrera 12 #3-58, Sahagún",Baja,Grande,85,90.5,Alta,+573049171007,Córdoba,https://mock-ferromap.example/entity/422,A1,Distribuidora,972676335-1,25.3,baja,Mantener seguimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_423,cordoba_sahagun,Sahagún,Ferreeléctricos Hermanos Villalobos,8.932784,-75.442795,ACTIVO,"Carrera 13 #2G-96, Sahagún",Baja,Pequeña,99,100,Alta,+573016431083,Córdoba,https://mock-ferromap.example/entity/423,A2,Ferreteria,951817245-5,27.0,baja,Mantener seguimiento.,"[""A2"",""A3""]"
caribe_entity_424,cordoba_sahagun,Sahagún,Depósito y Ferretería Marrugo y Cía,8.940829,-75.443410,VALIDAR,"Calle 7A #14-73, Sahagún",Baja,Mediana,52,61.2,Baja,+573504598803,Córdoba,https://mock-ferromap.example/entity/424,A3,Deposito,963510287-9,58.0,media,Validar información del establecimiento.,"[""A3""]"
caribe_entity_425,sucre_sincelejo,Sincelejo,Ferretería Polo y Cía,9.301311,-75.395664,ACTIVO,"Carrera 18 #22-44, Sincelejo",Media,Mediana,89,91.7,Alta,+573168918941,Sucre,null,A3,Ferreteria,964702119-8,76.8,alta,Realizar contacto comercial.,"[""A3""]"
caribe_entity_426,sucre_sincelejo,Sincelejo,Ferretería y Pinturas La 28,9.298903,-75.384870,ACTIVO,"Calle 28 #25A-96, Sincelejo",Media,Mediana,75,74.7,Media,+573000046258,Sucre,https://mock-ferromap.example/entity/426,A2,Ferreteria,945394986-5,32.5,baja,Mantener seguimiento.,"[""A2""]"
caribe_entity_427,sucre_sincelejo,Sincelejo,Ferretería y Pinturas Rada y Cía,9.271473,-75.405282,ACTIVO,"Carrera 4F #43-52, Sincelejo",Media,Pequeña,61,71.8,Media,+573048962245,Sucre,https://mock-ferromap.example/entity/427,A1,Ferreteria,972826694-3,41.8,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_428,sucre_sincelejo,Sincelejo,Materiales El Cañaguate,9.303180,-75.393226,INACTIVO,"Carrera 21 #21-98, Sincelejo",Media,Mediana,64,65.8,Media,+573242945027,Sucre,https://mock-ferromap.example/entity/428,A1,Deposito,952292352-3,29.6,baja,Validar estado operativo del establecimiento.,"[""A1""]"
caribe_entity_429,sucre_sincelejo,Sincelejo,Depósito de Materiales Los Almendros,9.303445,-75.392576,ACTIVO,"Calle 21 #22-79, Sincelejo",Media,Grande,82,94.4,Alta,+573163176900,Sucre,https://mock-ferromap.example/entity/429,A1,Deposito,964183071-5,70.7,alta,Realizar contacto comercial.,"[""A1"",""A2""]"
caribe_entity_430,sucre_sincelejo,Sincelejo,Ferretería y Pinturas Santa Rita,9.302267,-75.394808,VALIDAR,"Calle 21 #19-90, Sincelejo",Media,Pequeña,74,75,Media,+573501688257,Sucre,https://mock-ferromap.example/entity/430,A1,Ferreteria,950351441-7,71.8,alta,Validar información y agendar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_431,sucre_sincelejo,Sincelejo,Distribuciones La 25,9.299952,-75.386536,ACTIVO,"Carrera 25 #28-52, Sincelejo",Media,Grande,86,72.0,Media,+573046750741,Sucre,null,A1,Distribuidora,946991687-2,90.8,alta,Evaluar potencial de expansión.,"[""A1"",""A3""]"
caribe_entity_432,sucre_sincelejo,Sincelejo,Ferretería y Pinturas La 17,9.302370,-75.396283,VALIDAR,"Carrera 17 #21-74, Sincelejo",Media,Pequeña,30,20.6,Baja,+573161197494,Sucre,https://mock-ferromap.example/entity/432,A3,Ferreteria,945956941-7,53.1,media,Validar información del establecimiento.,"[""A3""]"
caribe_entity_433,sucre_sincelejo,Sincelejo,Ferreeléctricos El Trébol Sincelejo,9.285078,-75.381248,ACTIVO,"Carrera 17D #42H-47, Sincelejo",Media,Mediana,86,94.4,Alta,+573239231536,Sucre,https://mock-ferromap.example/entity/433,A1,Ferreteria,963052416-7,60.7,media,Realizar seguimiento comercial.,"[""A1"",""A2""]"
caribe_entity_434,sucre_sincelejo,Sincelejo,Distribuidora Ferretera Doña Carmen,9.304586,-75.392545,ACTIVO,"Carrera 23 #19-94, Sincelejo",Media,Mediana,71,77.9,Media,+573102096705,Sucre,https://mock-ferromap.example/entity/434,A3,Distribuidora,978814437-7,48.3,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_435,sucre_sincelejo,Sincelejo,Ferretería y Pinturas Las Sabanas,9.302093,-75.394073,ACTIVO,"Carrera 20 #22-88, Sincelejo",Media,Pequeña,76,75.4,Media,+573025817639,Sucre,null,A3,Ferreteria,972307249-2,52.8,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_436,sucre_sincelejo,Sincelejo,Ferreeléctricos Del Norte,9.289918,-75.393721,ACTIVO,"Carrera 16 #36-98, Sincelejo",Media,Mediana,82,68.0,Media,+573182991225,Sucre,null,A1,Ferreteria,959029149-4,49.2,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_437,sucre_sincelejo,Sincelejo,Ferretería El Carmen Sincelejo,9.300163,-75.395797,ACTIVO,"Calle 24 #17-55, Sincelejo",Media,Pequeña,78,64.9,Media,+573134487098,Sucre,null,A3,Ferreteria,970703754-1,46.5,media,Fortalecer cobertura comercial.,"[""A2"",""A3""]"
caribe_entity_438,sucre_sincelejo,Sincelejo,Depósito y Ferretería Buenos Aires,9.313585,-75.387607,INACTIVO,"Carrera 32 #8-36, Sincelejo",Media,Mediana,78,75,Media,+573014616332,Sucre,null,A3,Deposito,951195582-1,49.1,media,Verificar reactivación del establecimiento.,"[""A1"",""A3""]"
caribe_entity_439,sucre_sincelejo,Sincelejo,Depósito y Ferretería La 23,9.301917,-75.391458,INACTIVO,"Calle 23 #23-15, Sincelejo",Media,Grande,65,73.4,Media,+573502585856,Sucre,https://mock-ferromap.example/entity/439,A2,Deposito,953504901-2,15.7,baja,Validar estado operativo del establecimiento.,"[""A2"",""A3""]"
caribe_entity_440,sucre_sincelejo,Sincelejo,Materiales La 2M Sincelejo,9.317964,-75.383439,VALIDAR,"Calle 2M #34-18, Sincelejo",Media,Grande,58,68.5,Media,+573019915910,Sucre,https://mock-ferromap.example/entity/440,A2,Deposito,975365892-7,42.4,media,Validar información del establecimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_441,sucre_sincelejo,Sincelejo,Ferrecentro La 27 Sincelejo,9.314097,-75.388809,INACTIVO,"Carrera 27 #5A-84, Sincelejo",Media,Mediana,69,75,Media,+573197166609,Sucre,https://mock-ferromap.example/entity/441,A1,Ferreteria,968745471-5,32.0,baja,Validar estado operativo del establecimiento.,"[""A1"",""A3""]"
caribe_entity_442,sucre_sincelejo,Sincelejo,Ferreeléctricos La 23,9.300976,-75.394566,INACTIVO,"Calle 23 #19-41, Sincelejo",Media,Mediana,78,69.6,Media,+573125829610,Sucre,null,A2,Ferreteria,950633746-9,42.4,media,Verificar reactivación del establecimiento.,"[""A2""]"
caribe_entity_443,sucre_sincelejo,Sincelejo,Ferretería Hermanos Gutiérrez,9.291079,-75.392197,ACTIVO,"Carrera 16D #36-96, Sincelejo",Media,Pequeña,67,67.9,Media,+573049061370,Sucre,https://mock-ferromap.example/entity/443,A3,Ferreteria,955543517-0,51.8,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_444,sucre_sincelejo,Sincelejo,Depósito La 25A,9.302266,-75.385804,ACTIVO,"Calle 25A #25B-19, Sincelejo",Media,Pequeña,96,85.4,Alta,+573222761422,Sucre,null,A3,Deposito,978132433-0,52.7,media,Realizar seguimiento comercial.,"[""A2"",""A3""]"
caribe_entity_445,sucre_sincelejo,Sincelejo,Distribuidora Ferretera Pertuz y Cía Sincelejo,9.314941,-75.389212,VALIDAR,"Calle 5A #26-41, Sincelejo",Media,Grande,61,60.7,Media,+573026763461,Sucre,https://mock-ferromap.example/entity/445,A1,Distribuidora,979307597-6,32.5,baja,Validar información del establecimiento.,"[""A1""]"
caribe_entity_446,sucre_sincelejo,Sincelejo,Ferretería La 16D,9.290263,-75.391778,ACTIVO,"Carrera 16D #36-33, Sincelejo",Media,Pequeña,78,81.2,Media,+573186658138,Sucre,https://mock-ferromap.example/entity/446,A1,Ferreteria,949218304-4,58.8,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_447,sucre_sincelejo,Sincelejo,Depósito de Materiales Las Sabanas,9.301444,-75.391827,VALIDAR,"Carrera 22 #23-07, Sincelejo",Media,Pequeña,67,58.2,Media,+573140938703,Sucre,null,A2,Deposito,965576256-1,41.6,media,Validar información del establecimiento.,"[""A2"",""A3""]"
caribe_entity_448,sucre_sincelejo,Sincelejo,Ferrecentro La 20,9.303381,-75.393882,ACTIVO,"Calle 20 #20-88, Sincelejo",Media,Pequeña,78,68.7,Media,+573180321735,Sucre,null,A3,Ferreteria,979177429-8,52.3,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_449,sucre_sincelejo,Sincelejo,Ferrecentro Nueva Era,9.275187,-75.407621,ACTIVO,"Calle 39 #4G-57, Sincelejo",Media,Mediana,77,76.6,Media,+573191523137,Sucre,https://mock-ferromap.example/entity/449,A1,Ferreteria,965532369-6,36.6,baja,Mantener seguimiento.,"[""A1""]"
caribe_entity_450,sucre_sincelejo,Sincelejo,Ferretería y Pinturas Horizonte Sincelejo,9.314372,-75.389291,VALIDAR,"Carrera 26 #5A-21, Sincelejo",Media,Pequeña,78,75,Media,+573208406849,Sucre,https://mock-ferromap.example/entity/450,A1,Ferreteria,961028289-1,45.7,media,Validar información del establecimiento.,"[""A1"",""A3""]"
caribe_entity_451,sucre_sincelejo,Sincelejo,Materiales Hermanos Epieyú,9.315994,-75.378529,ACTIVO,"Calle 23 #48F-27, Sincelejo",Media,Pequeña,79,66.1,Media,+573180057735,Sucre,null,A1,Deposito,954798723-2,65.7,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_452,sucre_sincelejo,Sincelejo,Ferretería La Mojana,9.299326,-75.395223,VALIDAR,"Calle 25 #18-96, Sincelejo",Media,Pequeña,68,66.3,Media,+573148580846,Sucre,null,A1,Ferreteria,965489116-6,54.4,media,Validar información del establecimiento.,"[""A1""]"
caribe_entity_453,sucre_corozal,Corozal,Ferretería y Pinturas Sucreña,9.323697,-75.297055,ACTIVO,"Carrera 21E #40A-09, Corozal",Baja,Pequeña,80,91.6,Alta,+573139184369,Sucre,https://mock-ferromap.example/entity/453,A3,Ferreteria,956710765-0,30.4,baja,Mantener seguimiento.,"[""A2"",""A3""]"
caribe_entity_454,sucre_corozal,Corozal,Ferreeléctricos Sabanera,9.323164,-75.297985,ACTIVO,"Carrera 21B #40A-57, Corozal",Baja,Mediana,82,90.2,Alta,+573193426148,Sucre,https://mock-ferromap.example/entity/454,A1,Ferreteria,972815539-2,29.8,baja,Mantener seguimiento.,"[""A1"",""A3""]"
caribe_entity_455,sucre_corozal,Corozal,Ferretería El Rosario,9.323420,-75.301320,ACTIVO,"Calle 40B #19A-43, Corozal",Baja,Mediana,94,90.1,Alta,+573141781467,Sucre,https://mock-ferromap.example/entity/455,A3,Ferreteria,943697770-5,16.1,baja,Mantener seguimiento.,"[""A1"",""A3""]"
caribe_entity_456,sucre_corozal,Corozal,Comercializadora La Plomada,9.324369,-75.295549,ACTIVO,"Carrera 21H #40F-66, Corozal",Baja,Mediana,98,100,Alta,+573501571093,Sucre,null,A1,Distribuidora,956151842-0,42.5,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_457,sucre_corozal,Corozal,Materiales El Faro,9.326803,-75.296857,ACTIVO,"Carrera 21D #24-75, Corozal",Baja,Mediana,81,72.3,Media,+573015681172,Sucre,null,A1,Deposito,961095665-1,52.2,media,Fortalecer cobertura comercial.,"[""A1"",""A3""]"
caribe_entity_458,sucre_corozal,Corozal,Ferretería y Pinturas La Ceiba,9.322223,-75.300660,ACTIVO,"Calle 38 #19A-48, Corozal",Baja,Pequeña,84,87.3,Alta,+573015045914,Sucre,https://mock-ferromap.example/entity/458,A2,Ferreteria,946973491-1,26.2,baja,Mantener seguimiento.,"[""A2""]"
caribe_entity_459,sucre_san_marcos,San Marcos,Distribuciones La Palma,8.662507,-75.141045,VALIDAR,"Calle 19 #15-56, San Marcos",Baja,Grande,59,60.4,Baja,+573101932786,Sucre,https://mock-ferromap.example/entity/459,A3,Distribuidora,951149754-6,79.0,alta,Validar información y agendar contacto comercial.,"[""A2"",""A3""]"
caribe_entity_460,sucre_san_marcos,San Marcos,Ferretería Hermanos Ospino,8.664282,-75.140493,INACTIVO,"Calle 22 #14-70, San Marcos",Baja,Mediana,57,48.5,Baja,+573126007251,Sucre,null,A2,Ferreteria,946140981-2,25.5,baja,Validar estado operativo del establecimiento.,"[""A2""]"
caribe_entity_461,sucre_san_marcos,San Marcos,Comercializadora La 23,8.665754,-75.146429,VALIDAR,"Calle 23 #10-33, San Marcos",Baja,Mediana,50,57.1,Baja,+573197334566,Sucre,https://mock-ferromap.example/entity/461,A1,Distribuidora,958470089-6,64.6,media,Validar información del establecimiento.,"[""A1"",""A3""]"
caribe_entity_462,sucre_san_marcos,San Marcos,Depósito La Plomada,8.663923,-75.144544,VALIDAR,"Calle 18E #11a-15, San Marcos",Baja,Mediana,59,54.9,Baja,+573127793776,Sucre,null,A2,Deposito,969058209-8,47.7,media,Validar información del establecimiento.,"[""A2"",""A3""]"
caribe_entity_463,sucre_san_marcos,San Marcos,Ferretería El Pelícano,8.656097,-75.129764,ACTIVO,"Calle 14 #28-88, San Marcos",Baja,Mediana,83,80.1,Alta,+573206732873,Sucre,null,A1,Ferreteria,973539807-1,70.2,alta,Realizar contacto comercial.,"[""A1""]"
caribe_entity_464,guajira_riohacha,Riohacha,Comercializadora El Triunfo,11.529287,-72.928970,ACTIVO,"Calle 28 #29-08, Riohacha",Media,Mediana,80,87.7,Alta,+573237075930,La Guajira,https://mock-ferromap.example/entity/464,A1,Distribuidora,963295009-5,59.9,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_465,guajira_riohacha,Riohacha,Ferretería La 11A,11.527979,-72.909377,ACTIVO,"Carrera 11A #34B-74, Riohacha",Media,Grande,71,76.7,Media,+573003090032,La Guajira,https://mock-ferromap.example/entity/465,A1,Ferreteria,966309355-2,22.5,baja,Mantener seguimiento.,"[""A1"",""A3""]"
caribe_entity_466,guajira_riohacha,Riohacha,Ferrecentro El Cemento,11.535386,-72.922903,ACTIVO,"Carrera 22 #15-29, Riohacha",Media,Mediana,99,88.2,Alta,+573226089650,La Guajira,null,A3,Ferreteria,965868282-7,36.8,baja,Mantener seguimiento.,"[""A3""]"
caribe_entity_467,guajira_riohacha,Riohacha,Ferretería y Pinturas Wayuu Riohacha,11.519684,-72.903964,ACTIVO,"Calle 48 #7-11, Riohacha",Media,Pequeña,84,98.5,Alta,+573173810407,La Guajira,https://mock-ferromap.example/entity/467,A1,Ferreteria,943468770-3,70.5,alta,Realizar contacto comercial.,"[""A1""]"
caribe_entity_468,guajira_riohacha,Riohacha,Ferretería y Pinturas Los Pinos,11.527140,-72.908017,ACTIVO,"Carrera 10A #35-76, Riohacha",Media,Pequeña,73,78.2,Media,+573125987278,La Guajira,https://mock-ferromap.example/entity/468,A1,Ferreteria,967144880-1,37.1,baja,Mantener seguimiento.,"[""A1"",""A3""]"
caribe_entity_469,guajira_riohacha,Riohacha,Ferretería Hermanos Cantillo,11.547470,-72.905035,ACTIVO,"Calle 12 #3-64, Riohacha",Media,Mediana,81,70.2,Media,+573227464167,La Guajira,null,A3,Ferreteria,960633145-9,48.9,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_470,guajira_riohacha,Riohacha,Ferretería Hermanos Rada,11.509314,-72.912131,ACTIVO,"Carrera 12C #69-94, Riohacha",Media,Pequeña,62,64.0,Media,+573519337230,La Guajira,https://mock-ferromap.example/entity/470,A1,Ferreteria,959779976-6,43.5,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_471,guajira_riohacha,Riohacha,Ferrecentro Hermanos Pinedo,11.539141,-72.904819,VALIDAR,"Calle 19 #7h-19, Riohacha",Media,Grande,55,45.8,Baja,+573144305801,La Guajira,null,A1,Ferreteria,951254255-1,57.1,media,Validar información del establecimiento.,"[""A1"",""A3""]"
caribe_entity_472,guajira_riohacha,Riohacha,Ferretería La Unión,11.533495,-72.902059,ACTIVO,"Calle 27A #7C-50, Riohacha",Media,Mediana,95,100,Alta,+573003442714,La Guajira,https://mock-ferromap.example/entity/472,A3,Ferreteria,978632198-1,50.5,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_473,guajira_riohacha,Riohacha,Ferretería Cabo de la Vela,11.542319,-72.929816,ACTIVO,"Calle 11B #27-27, Riohacha",Media,Pequeña,73,72.7,Media,+573004635005,La Guajira,https://mock-ferromap.example/entity/473,A1,Ferreteria,962449272-5,42.7,media,Fortalecer cobertura comercial.,"[""A1""]"
caribe_entity_474,guajira_riohacha,Riohacha,Ferretería y Pinturas La Primavera Riohacha,11.528718,-72.899678,INACTIVO,"Calle 35 #7A-85, Riohacha",Media,Pequeña,58,57.7,Baja,+573015089821,La Guajira,null,A3,Ferreteria,956907728-5,32.2,baja,Validar estado operativo del establecimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_475,guajira_riohacha,Riohacha,Ferrecentro Las Delicias,11.542197,-72.914326,INACTIVO,"Calle 14A #12A-38, Riohacha",Media,Mediana,55,64.9,Baja,+573214923261,La Guajira,https://mock-ferromap.example/entity/475,A1,Ferreteria,948907001-0,53.7,media,Verificar reactivación del establecimiento.,"[""A1"",""A3""]"
caribe_entity_476,guajira_riohacha,Riohacha,Ferrecentro La 22,11.535087,-72.912370,VALIDAR,"Calle 22 #12B-68, Riohacha",Media,Mediana,62,60.2,Media,+573138209215,La Guajira,null,A1,Ferreteria,958981999-6,84.1,alta,Validar información y agendar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_477,guajira_riohacha,Riohacha,Ferretería La Ceiba,11.518503,-72.916468,ACTIVO,"Carrera 14 #51-25, Riohacha",Media,Pequeña,65,73.0,Media,+573042614170,La Guajira,https://mock-ferromap.example/entity/477,A3,Ferreteria,966797168-3,57.9,media,Fortalecer cobertura comercial.,"[""A2"",""A3""]"
caribe_entity_478,guajira_riohacha,Riohacha,Materiales La Ceiba,11.515198,-72.913033,ACTIVO,"Calle 56A #12D-71, Riohacha",Media,Grande,81,99.1,Alta,+573230089031,La Guajira,https://mock-ferromap.example/entity/478,A3,Deposito,974937591-7,70.5,alta,Realizar contacto comercial.,"[""A3""]"
caribe_entity_479,guajira_riohacha,Riohacha,Ferretería y Pinturas Los Pinos Riohacha,11.536624,-72.900509,ACTIVO,"Calle 23 #6-46, Riohacha",Media,Mediana,69,76.4,Media,+573138427812,La Guajira,https://mock-ferromap.example/entity/479,A3,Ferreteria,956187913-0,55.5,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_480,guajira_maicao,Maicao,Distribuidora El Carmen,11.383921,-72.224901,ACTIVO,"Carrera 2A Este #18-43, Maicao",Alta,Grande,96,100,Alta,+573176516910,La Guajira,https://mock-ferromap.example/entity/480,A2,Distribuidora,978117745-0,87.4,alta,Evaluar potencial de expansión.,"[""A2""]"
caribe_entity_481,guajira_maicao,Maicao,Materiales El Tornillo,11.388258,-72.231363,VALIDAR,"Calle 23 #2A-64, Maicao",Alta,Pequeña,54,62.8,Baja,+573113702529,La Guajira,https://mock-ferromap.example/entity/481,A3,Deposito,971654638-8,52.3,media,Validar información del establecimiento.,"[""A3""]"
caribe_entity_482,guajira_maicao,Maicao,Depósito de Materiales Del Norte,11.366043,-72.230158,ACTIVO,"Calle 3 Sur #4-68, Maicao",Alta,Pequeña,99,100,Alta,+573049987240,La Guajira,https://mock-ferromap.example/entity/482,A3,Deposito,969636810-5,81.0,alta,Priorizar activación comercial.,"[""A3""]"
caribe_entity_483,guajira_maicao,Maicao,Materiales San José,11.373561,-72.233800,ACTIVO,"Calle 6 #7-65, Maicao",Alta,Mediana,85,82.0,Alta,+573125626857,La Guajira,null,A2,Deposito,966255763-0,74.5,alta,Priorizar activación comercial.,"[""A2""]"
caribe_entity_484,guajira_maicao,Maicao,Depósito La 7,11.373912,-72.237094,ACTIVO,"Calle 7 #11-65, Maicao",Alta,Grande,68,79.5,Media,+573191744328,La Guajira,https://mock-ferromap.example/entity/484,A2,Deposito,952116157-0,77.8,alta,Priorizar activación comercial.,"[""A1"",""A2""]"
caribe_entity_485,guajira_maicao,Maicao,Distribuciones La Unión,11.365683,-72.251042,VALIDAR,"Calle 1D #27-11, Maicao",Alta,Grande,72,75,Media,+573123446191,La Guajira,https://mock-ferromap.example/entity/485,A3,Distribuidora,973235493-7,96.6,alta,Validar información y agendar contacto comercial.,"[""A2"",""A3""]"
caribe_entity_486,guajira_maicao,Maicao,Ferretería Guajira Maicao,11.384065,-72.230410,ACTIVO,"Calle 18 #2A-23, Maicao",Alta,Pequeña,79,81.6,Alta,+573042625016,La Guajira,https://mock-ferromap.example/entity/486,A1,Ferreteria,945026840-1,56.9,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_487,guajira_maicao,Maicao,Depósito y Ferretería El Oasis,11.382300,-72.269274,ACTIVO,"Calle 17A #51-06, Maicao",Alta,Mediana,83,92.0,Alta,+573234701987,La Guajira,https://mock-ferromap.example/entity/487,A3,Deposito,953027669-1,51.4,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_488,guajira_maicao,Maicao,Distribuidora Ferretera La Guacamaya,11.366706,-72.251021,VALIDAR,"Carrera 27 #1D-94, Maicao",Alta,Mediana,69,70.2,Media,+573157410983,La Guajira,null,A1,Distribuidora,944356743-7,87.6,alta,Validar información y agendar contacto comercial.,"[""A1"",""A3""]"
caribe_entity_489,guajira_maicao,Maicao,Ferretería Hermanos Bula,11.369506,-72.245353,ACTIVO,"Carrera 20 #4-49, Maicao",Alta,Mediana,78,68.0,Media,+573025657899,La Guajira,null,A2,Ferreteria,957925696-8,52.1,media,Fortalecer cobertura comercial.,"[""A2""]"
caribe_entity_490,guajira_maicao,Maicao,Depósito y Ferretería La 1C,11.369080,-72.225222,ACTIVO,"Calle 1C #1B-76, Maicao",Alta,Pequeña,98,100,Alta,+573161845312,La Guajira,https://mock-ferromap.example/entity/490,A1,Deposito,956534026-1,60.2,media,Realizar seguimiento comercial.,"[""A1""]"
caribe_entity_491,guajira_maicao,Maicao,Materiales La 18,11.380631,-72.247543,INACTIVO,"Calle 18 #20-83, Maicao",Alta,Mediana,65,60.0,Media,+573107998047,La Guajira,null,A2,Deposito,970073703-1,45.8,media,Verificar reactivación del establecimiento.,"[""A2""]"
caribe_entity_492,guajira_maicao,Maicao,Depósito y Ferretería El Cacique Maicao,11.377736,-72.261503,ACTIVO,"Calle 15 C #40-17, Maicao",Alta,Grande,89,94.8,Alta,+573518793953,La Guajira,https://mock-ferromap.example/entity/492,A3,Deposito,945252915-3,67.7,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_493,guajira_uribia,Uribia,Ferrecentro La Península,11.718867,-72.267901,ACTIVO,"Diagonal 6 #9-61, Uribia",Baja,Pequeña,96,91.2,Alta,+573208166295,La Guajira,null,A3,Ferreteria,955603555-9,44.2,media,Realizar seguimiento comercial.,"[""A1"",""A3""]"
caribe_entity_494,guajira_uribia,Uribia,Depósito Guajira,11.723193,-72.266489,ACTIVO,"Calle 6 #8-98, Uribia",Baja,Grande,88,92.8,Alta,+573503140939,La Guajira,https://mock-ferromap.example/entity/494,A3,Deposito,956286490-1,65.4,media,Realizar seguimiento comercial.,"[""A1"",""A2"",""A3""]"
caribe_entity_495,guajira_uribia,Uribia,Depósito y Ferretería El Progreso Uribia,11.719494,-72.260203,INACTIVO,"Carrera 17 #9-36, Uribia",Baja,Mediana,54,53.8,Baja,+573172322173,La Guajira,null,A3,Deposito,968446395-0,19.6,baja,Validar estado operativo del establecimiento.,"[""A1"",""A2"",""A3""]"
caribe_entity_496,guajira_uribia,Uribia,Distribuciones Hermanos Doria,11.711870,-72.257427,ACTIVO,"Calle 14 #30-22, Uribia",Baja,Pequeña,87,90.7,Alta,+573056879439,La Guajira,https://mock-ferromap.example/entity/496,A3,Distribuidora,971906156-2,54.6,media,Realizar seguimiento comercial.,"[""A3""]"
caribe_entity_497,guajira_fonseca,Fonseca,Comercializadora Los Cocos,10.890173,-72.845160,ACTIVO,"Carrera 13 #13-21, Fonseca",Baja,Grande,88,92.0,Alta,+573115052863,La Guajira,https://mock-ferromap.example/entity/497,A3,Distribuidora,945873514-8,75.3,alta,Evaluar potencial de expansión.,"[""A3""]"
caribe_entity_498,guajira_fonseca,Fonseca,Depósito La 26,10.882829,-72.836786,ACTIVO,"Calle 26 #9-25, Fonseca",Baja,Mediana,84,73.2,Media,+573247263580,La Guajira,null,A3,Deposito,974928338-1,48.9,media,Fortalecer cobertura comercial.,"[""A3""]"
caribe_entity_499,guajira_fonseca,Fonseca,Ferretería La Bendición,10.887728,-72.848986,ACTIVO,"Calle 15 #16-07, Fonseca",Baja,Pequeña,82,74.3,Media,+573514968894,La Guajira,null,A1,Ferreteria,946740529-0,22.6,baja,Mantener seguimiento.,"[""A1"",""A2""]"
caribe_entity_500,guajira_fonseca,Fonseca,Depósito de Materiales La 16,10.887936,-72.843954,ACTIVO,"Calle 16 #12-11, Fonseca",Baja,Grande,74,80.7,Media,+573172345162,La Guajira,https://mock-ferromap.example/entity/500,A1,Deposito,943210056-4,74.8,alta,Realizar contacto comercial.,"[""A1"",""A3""]"
